bon_id;kunde;tag;verkaufsstunde;verkaufspositionsnr;referenzcluster;plz;stadt;bruttowert;edeka_oberwarengruppe;edeka_warengruppe;warengruppe_text;artikel;artikel_text
"20210522-071026-0000000001-00000000000000005427;71026;20210522;19;3;3;56072;Koblenz;0.790;200500;200501;TK-Monogemüse;1750527001;TK-Zwiebeln Gewürfelt 250g"
"20210522-071026-0000000001-00000000000000005442;71026;20210522;19;7;3;56072;Koblenz;1.990;200500;200503;TK-Spinat;4454529001;Iglo Junger Spinat portionierbar 750g"
"20210522-071026-0000000002-00000000000000008611;71026;20210522;13;5;3;56072;Koblenz;0.690;200500;200503;TK-Spinat;4466270005;E.Junger Spinat gehackt portioniert 450g"
"20210518-071046-0000000001-00000000000000003708;71046;20210518;12;5;1;46537;Dinslaken;1.190;220100;220102;Fertigger. Instant;130167002;Maggi 5Min.T.Spaghetti Schinkens.64g"
"20210522-071026-0000000002-00000000000000008638;71026;20210522;14;24;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229678009;Iglo Rahm Gemüse Erbsen&Karotten 480g"
"20210522-071026-0000000002-00000000000000008762;71026;20210522;16;1;3;56072;Koblenz;1.690;200500;200501;TK-Monogemüse;3227887001;Iglo Apfel-Rotkohl portionier.vegan 450g"
"20210518-071046-0000000001-00000000000000003763;71046;20210518;13;18;1;46537;Dinslaken;0.990;220300;220306;Stg. Suppeneinlagen;131085004;Leimer Markklößchen 100g"
"20210522-071026-0000000002-00000000000000008775;71026;20210522;17;5;3;56072;Koblenz;1.490;200500;200503;TK-Spinat;1386968001;Iglo Rahm Spinat 500g"
"20210522-071026-0000000002-00000000000000008786;71026;20210522;17;5;3;56072;Koblenz;1.490;200500;200503;TK-Spinat;1386968001;Iglo Rahm Spinat 500g"
"20210522-071026-0000000003-00000000000000006080;71026;20210522;8;8;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229678009;Iglo Rahm Gemüse Erbsen&Karotten 480g"
"20210522-071026-0000000003-00000000000000006122;71026;20210522;8;6;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;2911464007;Bio E.Junge Erbsen 450g"
"20210522-071026-0000000003-00000000000000006133;71026;20210522;9;3;3;56072;Koblenz;2.590;;;;1186891004;"
"20210522-071026-0000000003-00000000000000006159;71026;20210522;9;5;3;56072;Koblenz;1.790;200500;200502;TK-Gemüsemischungen;2167811000;Iglo Buttergemüse 300g"
"20210522-071026-0000000003-00000000000000006171;71026;20210522;9;14;3;56072;Koblenz;1.490;200500;200503;TK-Spinat;1386968001;Iglo Rahm Spinat 500g"
"20210522-071026-0000000003-00000000000000006186;71026;20210522;10;2;3;56072;Koblenz;3.990;;;;3222738005;"
"20210518-071046-0000000001-00000000000000003832;71046;20210518;15;7;1;46537;Dinslaken;0.490;220100;220102;Fertigger. Instant;599483006;Yum Yum Instantnudeln Huhn 60g"
"20210522-071026-0000000003-00000000000000006197;71026;20210522;10;29;3;56072;Koblenz;2.490;200500;200501;TK-Monogemüse;2276425006;E.Zuckerschoten 450g"
"20210518-071046-0000000001-00000000000000003832;71046;20210518;15;6;1;46537;Dinslaken;0.490;220100;220102;Fertigger. Instant;599492000;Yum Yum Instantnudeln vegetarisch 60g"
"20210522-071026-0000000003-00000000000000006318;71026;20210522;13;24;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296501000;Iglo Rahm Porree 500g"
"20210518-071046-0000000001-00000000000000003845;71046;20210518;16;31;1;46537;Dinslaken;1.190;220100;220102;Fertigger. Instant;4316020008;Maggi 5Min.T.Kart.Brei Creme Fraiche 53g"
"20210522-071026-0000000003-00000000000000006318;71026;20210522;13;25;3;56072;Koblenz;1.190;200500;200502;TK-Gemüsemischungen;4151216002;Bio E.Suppengemüse 450g"
"20210518-071046-0000000001-00000000000000003845;71046;20210518;16;32;1;46537;Dinslaken;1.190;220100;220102;Fertigger. Instant;4316020008;Maggi 5Min.T.Kart.Brei Creme Fraiche 53g"
"20210522-071026-0000000003-00000000000000006324;71026;20210522;13;49;3;56072;Koblenz;1.990;200500;200503;TK-Spinat;4441752003;Iglo Rahm Spinat portionierbar 750g"
"20210522-071026-0000000003-00000000000000006359;71026;20210522;14;5;3;56072;Koblenz;0.990;200500;200501;TK-Monogemüse;1340407005;E.Broccoli 300g"
"20210522-071026-0000000003-00000000000000006386;71026;20210522;14;15;3;56072;Koblenz;4.790;;;;396208000;"
"20210522-071026-0000000003-00000000000000006386;71026;20210522;14;8;3;56072;Koblenz;0.790;200500;200501;TK-Monogemüse;1750527001;TK-Zwiebeln Gewürfelt 250g"
"20210518-071046-0000000002-00000000000000008329;71046;20210518;16;4;1;46537;Dinslaken;1.190;220100;220102;Fertigger. Instant;4313611009;Maggi 5Min.T.Spaghetti Bolognese 60g"
"20210522-071026-0000000003-00000000000000006386;71026;20210522;14;10;3;56072;Koblenz;0.790;200500;200501;TK-Monogemüse;1750527001;TK-Zwiebeln Gewürfelt 250g"
"20210522-071026-0000000003-00000000000000006386;71026;20210522;14;11;3;56072;Koblenz;0.790;200500;200501;TK-Monogemüse;1750527001;TK-Zwiebeln Gewürfelt 250g"
"20210522-071026-0000000003-00000000000000006386;71026;20210522;14;9;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;4504635009;Bio E.Karottenscheiben 450g"
"20210518-071046-0000000002-00000000000000008384;71046;20210518;17;31;1;46537;Dinslaken;0.690;220100;220102;Fertigger. Instant;3764486006;Maggi Magic Asia Inst.Nudel Sna.Chili62g"
"20210522-071026-0000000003-00000000000000006442;71026;20210522;16;8;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229672001;Iglo Gem.Ideen Italienisch 480g"
"20210522-071026-0000000003-00000000000000006443;71026;20210522;16;16;3;56072;Koblenz;1.990;200500;200501;TK-Monogemüse;2274984004;Iglo Feld Frisch Broccoli-Röschen 400g"
"20210522-071026-0000000003-00000000000000006457;71026;20210522;16;10;3;56072;Koblenz;1.790;200500;200502;TK-Gemüsemischungen;2167811000;Iglo Buttergemüse 300g"
"20210522-071026-0000000003-00000000000000006457;71026;20210522;16;11;3;56072;Koblenz;1.790;200500;200502;TK-Gemüsemischungen;2167811000;Iglo Buttergemüse 300g"
"20210522-071026-0000000003-00000000000000006457;71026;20210522;16;59;3;56072;Koblenz;1.190;200500;200502;TK-Gemüsemischungen;4505343006;Bio E.Kaisergemüse 450g"
"20210522-071026-0000000003-00000000000000006460;71026;20210522;16;42;3;56072;Koblenz;1.990;200500;200501;TK-Monogemüse;2274984004;Iglo Feld Frisch Broccoli-Röschen 400g"
"20210522-071026-0000000003-00000000000000006471;71026;20210522;16;15;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263697000;Iglo Kräuter Provence 50g"
"20210522-071026-0000000003-00000000000000006480;71026;20210522;16;16;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;3212719007;Iglo Gem.Ideen Brok.Blumenk.in Jogh.400g"
"20210522-071026-0000000003-00000000000000006481;71026;20210522;16;17;3;56072;Koblenz;3.990;;;;3222738005;"
"20210518-071046-0000000003-00000000000000009474;71046;20210518;11;10;1;46537;Dinslaken;1.190;220100;220102;Fertigger. Instant;3863927008;Maggi Magic Asia Noodle Cup Beef 63g"
"20210522-071026-0000000003-00000000000000006534;71026;20210522;18;21;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263695004;Iglo Petersilie 40g"
"20210518-071046-0000000003-00000000000000009474;71046;20210518;11;7;1;46537;Dinslaken;1.190;220100;220102;Fertigger. Instant;3863964007;Maggi Magic Asia Noodle Cup Chicken 63g"
"20210522-071026-0000000003-00000000000000006534;71026;20210522;18;14;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263712008;Iglo Knoblauch Duo 60g"
"20210518-071046-0000000003-00000000000000009474;71046;20210518;11;9;1;46537;Dinslaken;1.190;220100;220102;Fertigger. Instant;3863964007;Maggi Magic Asia Noodle Cup Chicken 63g"
"20210522-071026-0000000003-00000000000000006538;71026;20210522;18;1;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296499008;Iglo Rahm-Gemüse Wirsing 500g"
"20210518-071046-0000000003-00000000000000009474;71046;20210518;11;8;1;46537;Dinslaken;1.190;220100;220102;Fertigger. Instant;3863972008;Maggi Magic Asia Noodle Cup Duck 63g"
"20210522-071026-0000000003-00000000000000006538;71026;20210522;18;4;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296499008;Iglo Rahm-Gemüse Wirsing 500g"
"20210522-071026-0000000003-00000000000000006540;71026;20210522;18;3;3;56072;Koblenz;1.990;200500;200503;TK-Spinat;4441752003;Iglo Rahm Spinat portionierbar 750g"
"20210522-071026-0000000003-00000000000000006564;71026;20210522;18;3;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;4504635009;Bio E.Karottenscheiben 450g"
"20210522-071026-0000000003-00000000000000006576;71026;20210522;18;18;3;56072;Koblenz;0.690;200500;200503;TK-Spinat;3427915003;E.Rahmspinat portioniert 450g"
"20210522-071026-0000000003-00000000000000006617;71026;20210522;19;4;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229678009;Iglo Rahm Gemüse Erbsen&Karotten 480g"
"20210518-071046-0000000003-00000000000000009539;71046;20210518;14;6;1;46537;Dinslaken;0.990;220300;220306;Stg. Suppeneinlagen;131085004;Leimer Markklößchen 100g"
"20210522-071026-0000000003-00000000000000006682;71026;20210522;21;2;3;56072;Koblenz;0.990;200500;200502;TK-Gemüsemischungen;3308287005;E.Landgemüse 450g"
"20210518-071046-0000000003-00000000000000009539;71046;20210518;14;7;1;46537;Dinslaken;0.990;220300;220306;Stg. Suppeneinlagen;131085004;Leimer Markklößchen 100g"
"20210522-071026-0000000003-00000000000000006682;71026;20210522;21;1;3;56072;Koblenz;1.990;200500;200503;TK-Spinat;4454529001;Iglo Junger Spinat portionierbar 750g"
"20210518-071046-0000000003-00000000000000009539;71046;20210518;14;2;1;46537;Dinslaken;1.080;220300;220306;Stg. Suppeneinlagen;136652003;Leimer Eierstich 100g"
"20210522-071026-0000000004-00000000000000007353;71026;20210522;10;8;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;3207440002;E.Junge deutsche Erbsen 450g"
"20210518-071046-0000000003-00000000000000009539;71046;20210518;14;3;1;46537;Dinslaken;1.080;220300;220306;Stg. Suppeneinlagen;136652003;Leimer Eierstich 100g"
"20210522-071026-0000000004-00000000000000007353;71026;20210522;10;18;3;56072;Koblenz;0.590;200500;200502;TK-Gemüsemischungen;4624811004;G&G Buttergemüse 300g"
"20210522-071026-0000000004-00000000000000007369;71026;20210522;11;29;3;56072;Koblenz;1.990;200500;200503;TK-Spinat;4454529001;Iglo Junger Spinat portionierbar 750g"
"20210522-071026-0000000004-00000000000000007457;71026;20210522;14;3;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263695004;Iglo Petersilie 40g"
"20210522-071026-0000000004-00000000000000007501;71026;20210522;15;1;3;56072;Koblenz;0.990;200500;200501;TK-Monogemüse;1340407005;E.Broccoli 300g"
"20210522-071026-0000000004-00000000000000007501;71026;20210522;15;6;3;56072;Koblenz;0.990;200500;200501;TK-Monogemüse;1340407005;E.Broccoli 300g"
"20210522-071026-0000000004-00000000000000007501;71026;20210522;15;14;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;4166866003;Bio E.Blumenkohl 450g"
"20210518-071046-0000000001-00000000000000003559;71046;20210518;8;1;1;46537;Dinslaken;0.450;260100;260103;Tomaten Kons.;803066001;G&G Tomaten passiert 500g"
"20210522-071026-0000000004-00000000000000007517;71026;20210522;16;3;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1285071004;Iglo Gem.Ideen Grüne Bohnen m.Speck480g"
"20210518-071046-0000000001-00000000000000003580;71046;20210518;8;9;1;46537;Dinslaken;1.290;260100;260103;Tomaten Kons.;1178302008;Oro di Parma Tomaten stückig 400g"
"20210522-071026-0000000004-00000000000000007564;71026;20210522;17;24;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229672001;Iglo Gem.Ideen Italienisch 480g"
"20210518-071046-0000000001-00000000000000003583;71046;20210518;8;2;1;46537;Dinslaken;2.990;230100;230109;Pesto;1457919000;Barilla Pesto Pomodori Secchi 200g"
"20210522-071026-0000000004-00000000000000007564;71026;20210522;17;23;3;56072;Koblenz;0.990;200500;200501;TK-Monogemüse;1340407005;E.Broccoli 300g"
"20210518-071046-0000000001-00000000000000003583;71046;20210518;8;3;1;46537;Dinslaken;2.990;230100;230109;Pesto;1457919000;Barilla Pesto Pomodori Secchi 200g"
"20210522-071026-0000000004-00000000000000007565;71026;20210522;17;16;3;56072;Koblenz;1.990;200500;200503;TK-Spinat;4441752003;Iglo Rahm Spinat portionierbar 750g"
"20210518-071046-0000000001-00000000000000003608;71046;20210518;9;14;1;46537;Dinslaken;0.590;260100;260104;Tomatenmarkkons.;1219228001;G&G Tomatenmark Tube 3fach konzentr.200g"
"20210522-071026-0000000004-00000000000000007580;71026;20210522;17;3;3;56072;Koblenz;2.590;;;;1186891004;"
"20210518-071046-0000000001-00000000000000003616;71046;20210518;9;3;1;46537;Dinslaken;1.490;230100;230108;Pastasaucen;1516825004;Knorr Tomato al Gusto Bolognese 370g"
"20210522-071026-0000000004-00000000000000007591;71026;20210522;17;1;3;56072;Koblenz;0.690;200500;200503;TK-Spinat;4466270005;E.Junger Spinat gehackt portioniert 450g"
"20210518-071046-0000000001-00000000000000003633;71046;20210518;10;8;1;46537;Dinslaken;0.740;260100;260103;Tomaten Kons.;2968070002;Bio Alna.Tomatenstücke 400g"
"20210522-071026-0000000004-00000000000000007688;71026;20210522;20;23;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296501000;Iglo Rahm Porree 500g"
"20210518-071046-0000000001-00000000000000003633;71046;20210518;10;9;1;46537;Dinslaken;0.740;260100;260103;Tomaten Kons.;2968070002;Bio Alna.Tomatenstücke 400g"
"20210522-071026-0000000004-00000000000000007694;71026;20210522;20;3;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296499008;Iglo Rahm-Gemüse Wirsing 500g"
"20210518-071046-0000000001-00000000000000003633;71046;20210518;10;20;1;46537;Dinslaken;1.140;260100;260104;Tomatenmarkkons.;3283425007;Bio Alna.Tomatenmark 200g"
"20210522-071026-0000000004-00000000000000007694;71026;20210522;20;1;3;56072;Koblenz;1.990;200500;200503;TK-Spinat;4441752003;Iglo Rahm Spinat portionierbar 750g"
"20210518-071046-0000000001-00000000000000003640;71046;20210518;10;9;1;46537;Dinslaken;0.890;260100;260103;Tomaten Kons.;2708298008;E.Italia Tomatenstücke pik.gewürzt 390g"
"20210522-071026-0000000004-00000000000000007712;71026;20210522;20;2;3;56072;Koblenz;1.990;200500;200501;TK-Monogemüse;2274984004;Iglo Feld Frisch Broccoli-Röschen 400g"
"20210518-071046-0000000001-00000000000000003717;71046;20210518;12;1;1;46537;Dinslaken;1.590;230100;230108;Pastasaucen;206191001;Oro di Parma Pastasauce Classico 400g"
"20210522-071026-0000000004-00000000000000007731;71026;20210522;20;3;3;56072;Koblenz;3.990;;;;3222738005;"
"20210518-071046-0000000001-00000000000000003717;71046;20210518;12;2;1;46537;Dinslaken;1.590;230100;230108;Pastasaucen;206191001;Oro di Parma Pastasauce Classico 400g"
"20210522-071026-0000000005-00000000000000000200;71026;20210522;10;14;3;56072;Koblenz;1.990;200500;200501;TK-Monogemüse;2274984004;Iglo Feld Frisch Broccoli-Röschen 400g"
"20210518-071046-0000000001-00000000000000003729;71046;20210518;12;3;1;46537;Dinslaken;0.450;260100;260103;Tomaten Kons.;803066001;G&G Tomaten passiert 500g"
"20210522-071026-0000000005-00000000000000000200;71026;20210522;10;15;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;4166866003;Bio E.Blumenkohl 450g"
"20210518-071046-0000000001-00000000000000003729;71046;20210518;12;4;1;46537;Dinslaken;0.450;260100;260103;Tomaten Kons.;803066001;G&G Tomaten passiert 500g"
"20210522-071026-0000000005-00000000000000000233;71026;20210522;10;7;3;56072;Koblenz;1.990;200500;200503;TK-Spinat;4441752003;Iglo Rahm Spinat portionierbar 750g"
"20210518-071046-0000000001-00000000000000003729;71046;20210518;12;5;1;46537;Dinslaken;2.670;260100;260103;Tomaten Kons.;2708249006;E.Italia Tomatenstücke med.Kräuter 390g"
"20210522-071026-0000000005-00000000000000000301;71026;20210522;13;5;3;56072;Koblenz;0.590;200500;200502;TK-Gemüsemischungen;4624811004;G&G Buttergemüse 300g"
"20210518-071046-0000000001-00000000000000003745;71046;20210518;13;4;1;46537;Dinslaken;2.990;230100;230109;Pesto;128800009;Barilla Pesto alla Genovese 190g"
"20210522-071026-0000000005-00000000000000000302;71026;20210522;13;1;3;56072;Koblenz;0.590;200500;200502;TK-Gemüsemischungen;4624811004;G&G Buttergemüse 300g"
"20210518-071046-0000000001-00000000000000003745;71046;20210518;13;5;1;46537;Dinslaken;2.990;230100;230109;Pesto;189043009;Barilla Pesto alla Calabrese 190g"
"20210522-071026-0000000005-00000000000000000316;71026;20210522;13;8;3;56072;Koblenz;1.690;200500;200501;TK-Monogemüse;3227887001;Iglo Apfel-Rotkohl portionier.vegan 450g"
"20210518-071046-0000000001-00000000000000003746;71046;20210518;13;13;1;46537;Dinslaken;0.450;260100;260103;Tomaten Kons.;803066001;G&G Tomaten passiert 500g"
"20210522-071026-0000000005-00000000000000000317;71026;20210522;13;25;3;56072;Koblenz;1.790;200500;200502;TK-Gemüsemischungen;2167811000;Iglo Buttergemüse 300g"
"20210518-071046-0000000001-00000000000000003761;71046;20210518;13;9;1;46537;Dinslaken;1.290;260100;260103;Tomaten Kons.;1178302008;Oro di Parma Tomaten stückig 400g"
"20210522-071026-0000000005-00000000000000000357;71026;20210522;15;22;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1285071004;Iglo Gem.Ideen Grüne Bohnen m.Speck480g"
"20210518-071046-0000000001-00000000000000003762;71046;20210518;13;9;1;46537;Dinslaken;1.990;230100;230108;Pastasaucen;3088467008;Mirac.Pasta Sauce Klassiker 400g"
"20210522-071026-0000000005-00000000000000000400;71026;20210522;18;21;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296501000;Iglo Rahm Porree 500g"
"20210518-071046-0000000001-00000000000000003762;71046;20210518;13;7;1;46537;Dinslaken;1.990;230100;230108;Pastasaucen;3088550009;Mirac.Pasta Sauce Tomate Basilikum 400g"
"20210522-071026-0000000005-00000000000000000400;71026;20210522;18;22;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296501000;Iglo Rahm Porree 500g"
"20210518-071046-0000000001-00000000000000003765;71046;20210518;13;13;1;46537;Dinslaken;0.450;260100;260103;Tomaten Kons.;803066001;G&G Tomaten passiert 500g"
"20210522-071026-0000000005-00000000000000000434;71026;20210522;18;10;3;56072;Koblenz;2.590;;;;1186891004;"
"20210518-071046-0000000001-00000000000000003765;71046;20210518;13;8;1;46537;Dinslaken;0.890;230100;230108;Pastasaucen;3902727004;G&G Nudelsauce Napoli 400ml"
"20210522-071026-0000000005-00000000000000000434;71026;20210522;18;14;3;56072;Koblenz;2.590;;;;1186891004;"
"20210518-071046-0000000001-00000000000000003775;71046;20210518;13;7;1;46537;Dinslaken;0.980;260100;260104;Tomatenmarkkons.;1324261009;E.Italia Tomatenmark 3f.konzent.Tube200g"
"20210522-071026-0000000006-00000000000000000066;71026;20210522;8;6;3;56072;Koblenz;1.190;200500;200502;TK-Gemüsemischungen;4151216002;Bio E.Suppengemüse 450g"
"20210518-071046-0000000001-00000000000000003777;71046;20210518;14;4;1;46537;Dinslaken;0.890;260100;260103;Tomaten Kons.;2708298008;E.Italia Tomatenstücke pik.gewürzt 390g"
"20210522-071026-0000000006-00000000000000000161;71026;20210522;10;1;3;56072;Koblenz;1.690;200500;200501;TK-Monogemüse;3227887001;Iglo Apfel-Rotkohl portionier.vegan 450g"
"20210518-071046-0000000001-00000000000000003811;71046;20210518;14;21;1;46537;Dinslaken;2.490;230100;230108;Pastasaucen;776383002;Bertolli Pasta Sauce Arrabbiata 400g"
"20210522-071026-0000000006-00000000000000000164;71026;20210522;10;3;3;56072;Koblenz;1.790;200500;200502;TK-Gemüsemischungen;2167811000;Iglo Buttergemüse 300g"
"20210518-071046-0000000001-00000000000000003811;71046;20210518;14;29;1;46537;Dinslaken;2.490;230100;230108;Pastasaucen;2982920004;Bertolli Pasta Sauce Bolognese 400g"
"20210522-071026-0000000006-00000000000000000187;71026;20210522;10;14;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229678009;Iglo Rahm Gemüse Erbsen&Karotten 480g"
"20210518-071046-0000000001-00000000000000003820;71046;20210518;15;18;1;46537;Dinslaken;1.490;230100;230108;Pastasaucen;129373005;Knorr Tomato al Gusto Kräuter 370g"
"20210522-071026-0000000006-00000000000000000187;71026;20210522;10;13;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296499008;Iglo Rahm-Gemüse Wirsing 500g"
"20210518-071046-0000000001-00000000000000003820;71046;20210518;15;19;1;46537;Dinslaken;1.390;260100;260103;Tomaten Kons.;1178301005;Oro di Parma Tomaten stückig scharf400g"
"20210522-071026-0000000006-00000000000000000187;71026;20210522;10;16;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296499008;Iglo Rahm-Gemüse Wirsing 500g"
"20210518-071046-0000000001-00000000000000003820;71046;20210518;15;12;1;46537;Dinslaken;1.390;260100;260104;Tomatenmarkkons.;4199326000;Oro di Parma 2f.konz.Tom.Mark Knobl.200g"
"20210522-071026-0000000006-00000000000000000187;71026;20210522;10;15;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1296501000;Iglo Rahm Porree 500g"
"20210518-071046-0000000001-00000000000000003837;71046;20210518;16;6;1;46537;Dinslaken;1.390;260100;260103;Tomaten Kons.;1194340002;Oro di Parma Tomaten passiert SH 400g"
